dataocorrencia,lat,lon
2019-12-14,-23.1677665089999,-45.784900706
2019-12-14,-23.4226327236282,-46.401239743551294
2019-12-14,-23.5731910060819,-46.343760547646504
2019-11-12,-23.4519090902382,-46.754952774280206
2019-02-14,,
2019-02-14,,
2019-12-14,-23.4849291447922,-46.62956831250089
2019-12-14,-23.4849291447922,-46.62956831250089
2019-12-14,-23.4849291447922,-46.62956831250089
2019-12-14,-23.4849291447922,-46.62956831250089
2019-12-14,-23.5693068948501,-46.5041725054187
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-14,-22.6072863049999,-46.9163525719999
2019-12-12,-23.7222001109999,-46.6915775928666
2019-12-12,-23.557316399999998,-46.4548485
2019-12-12,-23.557316399999998,-46.4548485
2019-12-13,-23.523254798799897,-46.3849358337333
2019-12-14,-23.6213370113868,-46.603517385501
2019-06-12,-23.451849057607102,-46.752372139214295
2019-12-13,-23.583940189,-46.76879121
2019-12-14,-23.5577879753999,-46.681901351599905
2019-12-14,-23.5577879753999,-46.681901351599905
2019-12-14,-23.5577879753999,-46.681901351599905
2019-12-14,-23.5577879753999,-46.681901351599905
2019-12-14,-23.758762542999897,-46.841537022
2019-12-13,-23.423025460513102,-46.429987519578894
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.599486764457897,-46.4450927115367
2019-12-14,-23.6550981849999,-46.37291496899999
2019-12-14,-23.6550981849999,-46.37291496899999
2019-12-14,-23.6918535189999,-46.596073286999996
2019-12-14,-23.6918535189999,-46.596073286999996
2019-12-14,-23.6918535189999,-46.596073286999996
2019-12-14,-23.6918535189999,-46.596073286999996
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.538414674000002,-46.8522323010588
2019-12-14,-23.678193705634104,-46.6689190739921
2019-12-14,-23.6903121989639,-46.606344471627104
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,-23.5668764369482,-46.511120720788405
2019-12-12,-23.6777050895431,-46.6414612028569
2019-12-14,-23.588780105999998,-46.598590921285705
2019-12-14,-23.6070780116005,-46.349233285905896
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-14,-23.4835505199999,-46.7703836009999
2019-12-12,-23.4090658,-46.8239623
2019-12-12,-23.4090658,-46.8239623
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.5759683773636,-46.76463354163629
2019-12-14,-23.538433032437897,-46.523649124397004
2019-12-14,-23.1383394769999,-45.907040998
2019-12-12,-23.4712678679999,-46.350851203999994
2019-12-13,-23.682451045111105,-46.656505531444395
2019-12-12,-23.428465568260798,-46.405235833872396
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6481660659999,-46.661019218999996
2019-12-14,-23.6855699486291,-46.496295504923296
2019-12-14,-22.9297965869999,-47.127623845
2019-04-12,-22.853182618999902,-47.0434000509999
2019-12-13,-23.6146510857802,-46.4189246253938
2019-12-14,-23.945942741999897,-49.3548924639999
2019-12-14,-23.5973393636885,-46.597038871063006
2019-12-14,-23.694593327916497,-46.6312616054824
2019-12-14,-23.6085586956428,-46.591133964875
2019-12-14,-22.8956581639999,-47.077305947
2019-12-14,-23.6982000380575,-46.779293364194096
2019-12-14,-23.7000655,-46.788362899999996
2019-12-14,-23.304621035,-46.7601880679999
2019-12-14,-23.5253313157163,-46.8877412220889
2019-12-14,-23.494923048746198,-46.461268339955204
2019-12-14,-23.963206772,-46.402946508
2019-12-14,-23.304621035,-46.7601880679999
2019-12-14,-22.9646435626588,-47.1643686680993
2019-12-14,-22.9646435626588,-47.1643686680993
2019-12-14,-21.517141508,-48.395064331999905
2019-12-14,-22.8313432572192,-47.1520924573157
2019-12-14,-23.739581565,-46.793233292
2019-08-12,,
2019-08-12,,
2019-12-14,-23.4977867,-46.4110745
2019-12-14,-23.4977867,-46.4110745
2019-12-14,-23.6489912933461,-46.4355019248077
2019-12-14,-23.724266138,-46.552366414999895
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.586313546717896,-46.600459959602496
2019-12-14,-23.6889100829189,-46.631622600962494
2019-12-14,-20.311520866756698,-48.3052814005405
2019-12-14,-23.499247539432396,-46.3955357549999
2019-12-14,-23.681861039302202,-46.6263597174521
2019-12-14,-23.90170131,-46.422660551999996
2019-12-14,-23.5440540562992,-46.3499140838757
2019-12-14,-23.672722874260803,-46.636284416826
2019-12-14,-22.737411097208298,-47.6323770822083
2019-12-15,-23.695208197,-46.5376558007551
2019-12-14,-23.5989766,-46.623135600000005
2019-12-14,-23.5989766,-46.623135600000005
2019-12-14,-23.5354453885755,-46.3499083116802
2019-12-14,-23.6660003057058,-46.5436746685882
2019-12-14,-23.71617994,-46.88047149999989
2019-12-14,-23.71617994,-46.88047149999989
2019-12-14,-23.6245117582607,-46.6170134607926
2019-12-15,-23.5337865721735,-46.7344551154484
2019-12-15,-23.4845791,-46.3714025
2019-12-14,-23.825528645,-46.72516334499989
2019-12-14,-23.825528645,-46.72516334499989
2019-12-14,-23.825528645,-46.72516334499989
2019-12-14,-23.825528645,-46.72516334499989
2019-12-15,-24.183195910448298,-46.7886596211034
2019-12-15,-22.7010938304865,-46.9862284384324
2019-12-15,-23.7386021084616,-46.6918471141541
2019-12-15,-24.183129918724102,-46.7886961125517
2019-12-15,-23.610250020918798,-46.587713153110705
2019-12-14,,
2019-12-14,-23.485574715658,-46.3713074502106
2019-12-14,-23.485574715658,-46.3713074502106
2019-12-14,-23.485574715658,-46.3713074502106
2019-12-14,-23.485574715658,-46.3713074502106
2019-12-15,-23.635397605415303,-46.781586082458496
2019-12-14,,
2019-12-14,,
2019-12-14,-23.635616520531897,-46.7765708095957
2019-12-14,-23.392117264960003,-46.334176603094704
2019-12-15,-21.158647966857103,-47.8060956691428
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-14,,
2019-12-12,-23.634910699255702,-46.659586873108594
2019-12-15,,
2019-12-15,-22.936003828,-47.187390169
2019-12-15,-23.6029833840723,-46.59754156582851
2019-12-15,-23.628968930829302,-46.6678765568324
2019-12-15,-23.5196948597986,-46.7532467107872
2019-12-13,-23.546034312034198,-46.4827348897256
2019-12-15,-23.6840122303591,-46.6394784407229
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.6291192302864,-46.7007240514565
2019-12-15,-23.687883944138303,-46.655172063645
2019-12-15,-23.640578711999996,-46.636585137999894
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-15,-23.7620907834409,-46.563105658305595
2019-12-14,-23.5098160324418,-47.614539676790706
2019-12-14,-23.474589051585397,-46.771590719141294
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-23.602159752224697,-46.4855449389081
2019-12-15,-22.650323566999898,-47.199151582
2019-12-14,-23.626139526,-46.777010291
2019-12-12,-23.6777050895431,-46.6414612028569
2019-12-14,,
2019-12-15,,
2019-12-12,-23.7930145352899,-46.7356867720393
2019-12-14,,
2019-12-15,-23.6259906135882,-46.785173947176396
2019-12-14,-23.476147695647303,-46.6861082231179
2019-12-15,-23.597404318017603,-46.480901081155395
2019-12-15,-23.597404318017603,-46.480901081155395
2019-12-15,-23.597404318017603,-46.480901081155395
2019-12-15,-23.597404318017603,-46.480901081155395
2019-12-15,-23.637886754436497,-46.462831366898605
2019-12-15,-23.637886754436497,-46.462831366898605
2019-12-14,,
2019-12-15,-23.7172993299999,-46.609247473
2019-12-15,-23.7172993299999,-46.609247473
2019-12-15,-23.584788546,-46.608621754999895
2019-12-14,-23.096968,-45.683797999999996
2019-12-14,-23.096968,-45.683797999999996
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.4636217139999,-46.338200398000005
2019-12-15,-23.685889260373603,-46.615445368696605
2019-12-14,-22.8313432572192,-47.1520924573157
2019-11-15,-23.5862599509999,-46.6869842519999
2019-12-15,-23.700357,-46.587384
2019-12-15,-23.700357,-46.587384
2019-12-15,-23.474999075012303,-46.424505692378304
2019-12-15,-23.474999075012303,-46.424505692378304
2019-12-15,-23.6420292520908,-46.4668833464439
2019-12-15,-23.6233071319851,-46.6301802754034
2019-12-15,,
2019-12-14,-23.532704575,-46.208948731999996
2019-12-14,-23.532704575,-46.208948731999996
2019-12-14,-23.532704575,-46.208948731999996
2019-12-14,-23.532704575,-46.208948731999996
2019-12-15,-23.626413937125,-46.629431798249996
2019-12-15,-23.6292663359268,-46.7967043094504
2019-12-15,-23.455301118099197,-46.694327461816705
2019-12-13,-23.6200379389999,-46.384064117
2019-12-14,,
2019-12-15,-23.6769062210295,-46.64365444115789
2019-12-15,-23.6769062210295,-46.64365444115789
2019-12-15,-23.6769062210295,-46.64365444115789
2019-12-15,-23.6769062210295,-46.64365444115789
2019-12-15,,
2019-12-14,-23.547544808999902,-46.198408427999894
2019-12-14,-23.547544808999902,-46.198408427999894
2019-12-14,-23.547544808999902,-46.198408427999894
2019-12-14,-23.547544808999902,-46.198408427999894
2019-12-15,-23.582464864000002,-46.562852975999895
2019-12-15,-23.719063373386604,-46.575873163308
2019-12-14,-23.5590198,-46.351938
2019-12-14,-23.5590198,-46.351938
2019-12-14,-23.5590198,-46.351938
2019-12-14,-23.616257901125802,-46.6374564708023
2019-12-14,-23.5812780874618,-46.5236127893502
2019-12-14,-23.5812780874618,-46.5236127893502
2019-12-15,-23.654523943,-46.761577738999996
2019-12-14,-23.6148447082297,-46.7882729689827
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,-23.714725244007102,-46.5893859173322
2019-12-15,-23.714725244007102,-46.5893859173322
2019-12-15,,
2019-11-22,-23.487881639389897,-46.4550446349078
2019-12-15,-23.6653776770512,-46.49828682894711
2019-12-15,-23.6653776770512,-46.49828682894711
2019-12-15,-23.6653776770512,-46.49828682894711
2019-12-15,-23.6653776770512,-46.49828682894711
2019-12-15,-23.715277953399898,-46.6904588123999
2019-12-15,-23.6916332403333,-46.6246270283333
2019-12-15,-23.644600643612698,-46.6637223124536
2019-12-15,-23.644600643612698,-46.6637223124536
2019-12-15,-23.644600643612698,-46.6637223124536
2019-12-15,-23.644600643612698,-46.6637223124536
2019-12-15,-23.631758899999998,-46.690698600000005
2019-12-15,-23.631758899999998,-46.690698600000005
2019-12-15,-23.4281085636025,-46.7937224300478
2019-12-15,-23.4281085636025,-46.7937224300478
2019-12-15,-23.4281085636025,-46.7937224300478
2019-12-15,-23.4281085636025,-46.7937224300478
2019-12-15,-23.5244001616035,-46.56107264436189
2019-12-15,-23.671066600000003,-46.6524702
2019-12-15,-23.671066600000003,-46.6524702
2019-12-14,-23.375208974215802,-46.699271544213
2019-12-15,-23.599350817775,-46.686179966667396
2019-12-15,-23.5033661783289,-46.42560283197229
2019-12-15,-22.9464136719999,-47.317516505
2019-12-15,-23.6501333,-46.637635100000004
2019-12-15,-23.6501333,-46.637635100000004
2019-12-15,-23.5034275335006,-46.406047332347406
2019-12-15,-23.5034275335006,-46.406047332347406
2019-12-15,-23.5034275335006,-46.406047332347406
2019-12-15,-23.5034275335006,-46.406047332347406
2019-12-15,-23.501631163000003,-46.698454344
2019-12-15,-23.5886455,-46.5854028
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.478247044352898,-46.5754767492058
2019-12-15,-23.605882170391997,-46.519252850018304
2019-12-15,,
2019-12-15,,
2019-12-15,-23.191797063550002,-46.8214964730499
2019-12-15,-23.657405344095203,-46.63373762992829
2019-12-15,-23.601335404293,-46.599185702841
2019-12-15,-23.653782651561304,-46.7597903035985
2019-12-15,-23.6093412997818,-46.605338088236294
2019-08-12,-23.6230327,-46.652274299999995
2019-08-12,-23.6230327,-46.652274299999995
2019-12-15,-23.603901699999998,-46.4298229
2019-12-15,-23.603901699999998,-46.4298229
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,-23.4249992622895,-46.5643927721709
2019-12-15,-23.4029067233331,-46.317141962936
2019-12-15,-23.510796966999997,-47.357267795
2019-12-15,-22.5871034497019,-47.1482765138702
2019-12-15,-23.5642020057631,-46.6965065105
2019-12-15,-23.5642020057631,-46.6965065105
2019-12-15,-23.6776036278747,-46.598720762067
2019-12-15,-23.6776036278747,-46.598720762067
2019-12-15,-23.5269207499112,-46.90460951729921
2019-12-15,-23.5642020057631,-46.6965065105
2019-12-15,-22.6287685505903,-47.1936796655542
2019-12-15,-23.6478126,-46.6594737
2019-12-15,-23.6478126,-46.6594737
2019-12-15,-23.5642020057631,-46.6965065105
2019-12-15,-23.5560369,-46.4821912
2019-12-15,-23.635397605415303,-46.781586082458496
2019-12-15,,
2019-12-13,-23.940057994,-46.410156273999995
2019-12-13,-23.940057994,-46.410156273999995
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,-23.651494,-46.489134
2019-12-15,-23.651494,-46.489134
2019-12-15,-23.5961842,-46.5349485
2019-12-15,-23.5961842,-46.5349485
2019-12-15,-23.5961842,-46.5349485
2019-12-15,,
2019-12-15,,
2019-12-15,-22.8576331310769,-47.187520629923
2019-12-15,-23.576354244980802,-46.7638977574462
2019-12-15,-23.576354244980802,-46.7638977574462
2019-12-14,-23.5438231779629,-46.6474774649259
2019-12-15,-23.9859198,-46.248323799999994
2019-12-15,-23.4877398405718,-46.359494931407006
2019-12-13,-23.508189725,-46.7380801859999
2019-12-16,-23.631409869253,-46.6244997454096
2019-12-16,-23.5539662609234,-46.5182065575708
2019-12-15,-23.3211586549091,-47.7821609247272
2019-12-15,-23.542780364964198,-46.8019423595357
2019-12-14,-23.6442211,-46.4561408
2019-12-14,-23.6442211,-46.4561408
2019-12-14,-23.6442211,-46.4561408
2019-12-16,-23.635758575,-46.752550373000005
2019-12-15,-23.675009474,-46.524967658
2019-12-15,-23.675009474,-46.524967658
2019-12-15,-23.675009474,-46.524967658
2019-12-15,-23.675009474,-46.524967658
2019-12-15,-23.630036345882303,-46.6112288808235
2019-12-15,,
2019-12-16,-22.736548689,-47.5389856899999
2019-12-15,-23.680192893052602,-46.5156105281052
2019-12-16,-21.2032601204285,-50.444076562428506
2019-12-15,-23.5964721285235,-46.6687659996
2019-12-15,-23.7596668159999,-46.591864664
2019-12-15,-23.7596668159999,-46.591864664
2019-12-15,-23.7596668159999,-46.591864664
2019-12-15,-23.7596668159999,-46.591864664
2019-12-15,-23.7596668159999,-46.591864664
2019-12-15,-23.7596668159999,-46.591864664
2019-12-16,-23.5799762191221,-46.710848023021704
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-16,-23.566482283499997,-46.4170117944
2019-12-15,-23.5773042412746,-46.7560609948692
2019-12-15,-23.5773042412746,-46.7560609948692
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.571841321999997,-46.3616541279999
2019-12-15,-23.5179911751656,-46.624066712132596
2019-12-16,-22.7265032196427,-47.17540715465321
2019-12-16,-23.501817962869502,-46.67839783078261
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-13,-23.555445241490503,-46.4548405810566
2019-12-12,-23.327020597999898,-47.302376149999894
2019-12-16,-23.4955625457199,-46.658773852337504
2019-12-16,-23.4821489189999,-46.77320567100001
2019-12-15,-23.435907999999998,-46.4621046
2019-12-15,-23.435907999999998,-46.4621046
2019-12-15,-23.5564543143423,-46.516652628212796
2019-12-14,-23.519070798,-46.855766633
2019-12-14,-23.519070798,-46.855766633
2019-12-14,-23.519070798,-46.855766633
2019-12-14,-23.519070798,-46.855766633
2019-12-16,-23.5940087948529,-46.7362271417941
2019-12-15,-24.0399949,-46.5254745
2019-12-15,-24.0399949,-46.5254745
2019-12-15,-23.4765067544083,-46.711347031153004
2019-12-15,-23.4765067544083,-46.711347031153004
2019-12-15,-23.4765067544083,-46.711347031153004
2019-12-15,-23.4765067544083,-46.711347031153004
2019-12-16,-23.447656208999902,-46.431824176000006
2019-12-16,-23.447656208999902,-46.431824176000006
2019-12-16,-23.447656208999902,-46.431824176000006
2019-12-16,-23.447656208999902,-46.431824176000006
2019-11-18,-22.937941800195897,-47.0662053526258
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-11-18,-22.937941800195897,-47.0662053526258
2019-12-16,-23.5124080905899,-46.4566055234479
2019-12-16,-23.5124080905899,-46.4566055234479
2019-12-16,-23.5124080905899,-46.4566055234479
2019-12-16,-23.5124080905899,-46.4566055234479
2019-12-15,-24.1721379074661,-46.7727069515339
2019-12-14,-23.1311370839999,-46.4627363509999
2019-12-16,-23.3687553662814,-46.572596718552894
2019-12-16,-23.3687553662814,-46.572596718552894
2019-12-16,-23.102877288446802,-45.707118281233996
2019-12-15,-23.580188805,-46.82569
2019-12-14,-23.6236773853463,-46.595129373197004
2019-12-14,-23.6236773853463,-46.595129373197004
2019-12-14,-23.6236773853463,-46.595129373197004
2019-12-14,-23.6236773853463,-46.595129373197004
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,,
2019-12-15,-23.4207957830315,-46.729385658668896
2019-12-15,-22.9464136719999,-47.317516505
2019-12-13,-23.551536450999897,-46.3654053509999
2019-12-13,-22.057258320499898,-46.979491984346105
2019-12-16,-23.3687553662814,-46.572596718552894
2019-12-16,-23.3687553662814,-46.572596718552894
2019-12-16,-23.642283284657502,-46.5107260509451
2019-12-15,-23.708073442999897,-46.52510692999989
2019-12-15,-23.603895281375,-46.649262247624996
2019-12-15,-23.4821489189999,-46.77320567100001
2019-12-12,-23.644502580782103,-46.792544721514794
2019-12-12,-23.644502580782103,-46.792544721514794
2019-12-15,-23.5045996219629,-46.389976190252895
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-14,-23.474059750285697,-46.6788916228571
2019-12-16,-23.5536301700205,-46.38862097741529
2019-12-16,,
2019-06-12,-23.7005769321595,-46.570966048520205
2019-06-12,-23.7005769321595,-46.570966048520205
2019-06-12,-23.7005769321595,-46.570966048520205
2019-06-12,-23.7005769321595,-46.570966048520205
2019-12-12,-23.611746870999998,-46.444524863000005
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-16,-23.502751909,-46.557937206999995
2019-12-13,-23.660410836,-46.538550408999996
2019-12-14,-23.4524252915283,-46.718666875541494
2019-12-16,,
2019-12-15,-23.811882888000003,-46.81925528399999
2019-12-16,-23.657405344095203,-46.63373762992829
2019-12-16,-23.657405344095203,-46.63373762992829
2019-12-16,-23.657405344095203,-46.63373762992829
2019-12-16,-23.657405344095203,-46.63373762992829
2019-12-16,-23.681171369,-46.549711077
2019-12-13,-23.9848648,-46.490505799999994
2019-12-14,-23.665327338677802,-46.5703763710491
2019-12-15,-23.565063603627895,-46.8060985624391
2019-12-15,-23.565063603627895,-46.8060985624391
2019-12-15,-23.565063603627895,-46.8060985624391
2019-12-15,-23.565063603627895,-46.8060985624391
2019-12-16,-23.854177728997197,-46.9462630876585
2019-12-15,-23.527451952,-46.370048391000005
2019-12-15,-23.527451952,-46.370048391000005
2019-12-15,-23.527451952,-46.370048391000005
2019-12-15,-23.527451952,-46.370048391000005
2019-12-16,-23.547383037181802,-46.4339693792181
2019-12-16,-23.5222855745201,-46.6969318562611
2019-12-16,-23.5222855745201,-46.6969318562611
2019-12-16,-23.5222855745201,-46.6969318562611
2019-12-16,-23.5222855745201,-46.6969318562611
2019-12-15,-23.492844469671397,-46.8305689843143
2019-12-15,-23.6050953761477,-46.4346961881917
2019-12-15,-23.6050953761477,-46.4346961881917
2019-12-13,-22.057258320499898,-46.979491984346105
2019-12-15,-23.5251641149999,-46.8506715619999
2019-12-15,-23.5251641149999,-46.8506715619999
2019-12-15,-23.5251641149999,-46.8506715619999
2019-12-15,-23.5251641149999,-46.8506715619999
2019-12-14,-23.600300197686895,-46.605457217764
2019-12-16,-23.734275691999997,-46.5421434849999
2019-12-16,-23.734275691999997,-46.5421434849999
2019-12-16,-23.734275691999997,-46.5421434849999
2019-12-16,-23.734275691999997,-46.5421434849999
2019-12-15,-23.523058933,-47.4910427369999
2019-12-16,-22.7010938304865,-46.9862284384324
2019-12-16,-22.7010938304865,-46.9862284384324
2019-12-16,-22.7010938304865,-46.9862284384324
2019-12-13,-23.533216209102502,-46.3284178143077
2019-12-16,-23.6898232,-46.5995867
2019-12-16,-23.6898232,-46.5995867
2019-12-16,-23.6898232,-46.5995867
2019-12-15,-23.668298390120203,-46.651194033349
2019-12-16,-23.5763672,-46.6170911
2019-12-14,,
2019-12-14,-23.5764321867926,-46.70751728730479
2019-12-15,-23.1904697423658,-45.86664944507871
2019-12-15,-23.550055744,-46.81754800499989
2019-12-15,-23.650310946009604,-46.489077947547905
2019-12-16,-23.6666240876387,-46.6782483493758
2019-12-16,-23.152901574375,-46.963626874291
2019-03-12,-23.6718122863113,-46.5279337571509
2019-03-12,-23.6718122863113,-46.5279337571509
2019-03-12,-23.6718122863113,-46.5279337571509
2019-03-12,-23.6718122863113,-46.5279337571509
2019-12-15,-23.4576177938227,-46.4594345582658
2019-12-15,-23.538570208000003,-46.414248619
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-15,-23.477281798207002,-46.6610740906067
2019-12-16,-23.108191,-46.57003799899999
2019-12-16,-23.108191,-46.57003799899999
2019-12-16,-23.108191,-46.57003799899999
2019-12-16,-23.108191,-46.57003799899999
2019-12-16,-23.108191,-46.57003799899999
2019-12-16,-23.108191,-46.57003799899999
2019-12-15,-23.6364120573163,-46.661976009890296
2019-12-15,-23.6364120573163,-46.661976009890296
2019-12-15,-23.6364120573163,-46.661976009890296
2019-12-15,-23.6364120573163,-46.661976009890296
2019-12-15,-23.56977884,-46.6974564509999
2019-12-15,-23.56977884,-46.6974564509999
2019-12-15,-23.56977884,-46.6974564509999
2019-12-15,-23.56977884,-46.6974564509999
2019-12-16,-23.85218185684,-46.709206169679995
2019-12-13,-23.5298701648941,-46.551165140600006
2019-09-12,-23.513948710999998,-46.7978499279999
2019-12-12,-23.6480895266333,-46.8362384376284
2019-12-15,,
2019-12-16,-23.85218185684,-46.709206169679995
2019-12-14,-23.482895354363603,-46.5658045085151
2019-12-15,-23.6703214977328,-46.647788313088505
2019-12-16,-23.5122261544523,-46.4275449522202
2019-12-15,-23.604142432574395,-46.4708144302788
2019-12-16,-23.6334803708059,-46.61169674903871
2019-12-15,-23.2465142789999,-45.8902399519999
2019-12-15,,
2019-12-14,-23.024741381,-47.1258201809999
2019-12-16,-22.421702487027996,-50.573239667383206
2019-12-16,-23.553101997999896,-46.8040392089999
